[2024-03-22 16:48:14,177][Main][INFO] - Distributed environment: MULTI_GPU  Backend: nccl
Num processes: 2
Process index: 1
Local process index: 1
Device: cuda:1

Mixed precision type: no

[2024-03-22 16:48:14,189][Main][INFO] - Distributed environment: MULTI_GPU  Backend: nccl
Num processes: 2
Process index: 0
Local process index: 0
Device: cuda:0

Mixed precision type: no

[2024-03-22 16:48:14,189][Main][INFO] - Working directory is /home/lr/zym/research/MolMamba/BioT5/logs
[2024-03-22 17:05:27,472][Main][INFO] - [train] Step 106 out of 350000 | Loss --> 2.955688 | Grad_l2 --> 0.626101 | Weights_l2 --> 2626.477241 | Lr --> 0.000364 | Seconds_per_step --> 8.794844 | 
[2024-03-22 17:05:44,983][Main][INFO] - [train] Step 108 out of 350000 | Loss --> 2.995368 | Grad_l2 --> 0.648979 | Weights_l2 --> 2626.481571 | Lr --> 0.000365 | Seconds_per_step --> 8.755331 | 
[2024-03-22 17:06:02,473][Main][INFO] - [train] Step 110 out of 350000 | Loss --> 2.932660 | Grad_l2 --> 0.705261 | Weights_l2 --> 2626.485808 | Lr --> 0.000366 | Seconds_per_step --> 8.745028 | 
[2024-03-22 17:06:20,006][Main][INFO] - [train] Step 112 out of 350000 | Loss --> 2.941591 | Grad_l2 --> 0.625206 | Weights_l2 --> 2626.490083 | Lr --> 0.000367 | Seconds_per_step --> 8.766349 | 
[2024-03-22 17:06:37,448][Main][INFO] - [train] Step 114 out of 350000 | Loss --> 2.913113 | Grad_l2 --> 0.640233 | Weights_l2 --> 2626.494388 | Lr --> 0.000368 | Seconds_per_step --> 8.720920 | 
[2024-03-22 17:06:54,849][Main][INFO] - [train] Step 116 out of 350000 | Loss --> 2.912403 | Grad_l2 --> 0.682216 | Weights_l2 --> 2626.498761 | Lr --> 0.000370 | Seconds_per_step --> 8.699998 | 
[2024-03-22 17:07:12,340][Main][INFO] - [train] Step 118 out of 350000 | Loss --> 2.863530 | Grad_l2 --> 0.647035 | Weights_l2 --> 2626.503005 | Lr --> 0.000371 | Seconds_per_step --> 8.745589 | 
[2024-03-22 17:07:29,859][Main][INFO] - [train] Step 120 out of 350000 | Loss --> 2.837446 | Grad_l2 --> 0.654015 | Weights_l2 --> 2626.507385 | Lr --> 0.000372 | Seconds_per_step --> 8.758966 | 
[2024-03-22 17:07:47,421][Main][INFO] - [train] Step 122 out of 350000 | Loss --> 2.917345 | Grad_l2 --> 0.647291 | Weights_l2 --> 2626.511754 | Lr --> 0.000373 | Seconds_per_step --> 8.779482 | 
[2024-03-22 17:08:05,079][Main][INFO] - [train] Step 124 out of 350000 | Loss --> 2.848657 | Grad_l2 --> 0.637094 | Weights_l2 --> 2626.516185 | Lr --> 0.000374 | Seconds_per_step --> 8.828850 | 
[2024-03-22 17:08:22,779][Main][INFO] - [train] Step 126 out of 350000 | Loss --> 2.858941 | Grad_l2 --> 0.633802 | Weights_l2 --> 2626.520592 | Lr --> 0.000376 | Seconds_per_step --> 8.849401 | 
[2024-03-22 17:08:40,390][Main][INFO] - [train] Step 128 out of 350000 | Loss --> 2.816926 | Grad_l2 --> 0.611252 | Weights_l2 --> 2626.525170 | Lr --> 0.000377 | Seconds_per_step --> 8.805538 | 
[2024-03-22 17:08:57,975][Main][INFO] - [train] Step 130 out of 350000 | Loss --> 2.819621 | Grad_l2 --> 0.586453 | Weights_l2 --> 2626.529703 | Lr --> 0.000378 | Seconds_per_step --> 8.792157 | 
[2024-03-22 17:09:15,472][Main][INFO] - [train] Step 132 out of 350000 | Loss --> 2.856787 | Grad_l2 --> 0.651350 | Weights_l2 --> 2626.534211 | Lr --> 0.000379 | Seconds_per_step --> 8.748668 | 
[2024-03-22 17:09:32,962][Main][INFO] - [train] Step 134 out of 350000 | Loss --> 2.630503 | Grad_l2 --> 0.654056 | Weights_l2 --> 2626.538783 | Lr --> 0.000380 | Seconds_per_step --> 8.744650 | 
[2024-03-22 17:09:50,597][Main][INFO] - [train] Step 136 out of 350000 | Loss --> 2.794352 | Grad_l2 --> 0.619351 | Weights_l2 --> 2626.543388 | Lr --> 0.000382 | Seconds_per_step --> 8.817264 | 
[2024-03-22 17:10:08,270][Main][INFO] - [train] Step 138 out of 350000 | Loss --> 2.847340 | Grad_l2 --> 0.664136 | Weights_l2 --> 2626.547773 | Lr --> 0.000383 | Seconds_per_step --> 8.836449 | 
[2024-03-22 17:10:25,796][Main][INFO] - [train] Step 140 out of 350000 | Loss --> 2.877657 | Grad_l2 --> 0.636150 | Weights_l2 --> 2626.552202 | Lr --> 0.000384 | Seconds_per_step --> 8.762762 | 
[2024-03-22 17:10:43,495][Main][INFO] - [train] Step 142 out of 350000 | Loss --> 2.818368 | Grad_l2 --> 0.610928 | Weights_l2 --> 2626.556828 | Lr --> 0.000385 | Seconds_per_step --> 8.847659 | 
[2024-03-22 17:11:01,177][Main][INFO] - [train] Step 144 out of 350000 | Loss --> 2.891154 | Grad_l2 --> 0.671672 | Weights_l2 --> 2626.561361 | Lr --> 0.000386 | Seconds_per_step --> 8.841280 | 
[2024-03-22 17:11:18,937][Main][INFO] - [train] Step 146 out of 350000 | Loss --> 2.674470 | Grad_l2 --> 0.610721 | Weights_l2 --> 2626.566131 | Lr --> 0.000388 | Seconds_per_step --> 8.879427 | 
[2024-03-22 17:11:36,718][Main][INFO] - [train] Step 148 out of 350000 | Loss --> 2.700954 | Grad_l2 --> 0.581127 | Weights_l2 --> 2626.570946 | Lr --> 0.000389 | Seconds_per_step --> 8.890726 | 
[2024-03-22 17:11:54,359][Main][INFO] - [train] Step 150 out of 350000 | Loss --> 2.659949 | Grad_l2 --> 0.584853 | Weights_l2 --> 2626.575669 | Lr --> 0.000390 | Seconds_per_step --> 8.819907 | 
[2024-03-22 17:12:12,090][Main][INFO] - [train] Step 152 out of 350000 | Loss --> 2.648940 | Grad_l2 --> 0.605731 | Weights_l2 --> 2626.580600 | Lr --> 0.000391 | Seconds_per_step --> 8.865687 | 
[2024-03-22 17:12:29,768][Main][INFO] - [train] Step 154 out of 350000 | Loss --> 2.713770 | Grad_l2 --> 0.594754 | Weights_l2 --> 2626.585453 | Lr --> 0.000392 | Seconds_per_step --> 8.838816 | 
[2024-03-22 17:12:47,416][Main][INFO] - [train] Step 156 out of 350000 | Loss --> 2.690581 | Grad_l2 --> 0.587157 | Weights_l2 --> 2626.590333 | Lr --> 0.000394 | Seconds_per_step --> 8.823702 | 
[2024-03-22 17:13:05,043][Main][INFO] - [train] Step 158 out of 350000 | Loss --> 2.682073 | Grad_l2 --> 0.613928 | Weights_l2 --> 2626.595138 | Lr --> 0.000395 | Seconds_per_step --> 8.812999 | 
[2024-03-22 17:13:22,800][Main][INFO] - [train] Step 160 out of 350000 | Loss --> 2.705300 | Grad_l2 --> 0.635161 | Weights_l2 --> 2626.600042 | Lr --> 0.000396 | Seconds_per_step --> 8.871772 | 
[2024-03-22 17:13:40,485][Main][INFO] - [train] Step 162 out of 350000 | Loss --> 2.646638 | Grad_l2 --> 0.678404 | Weights_l2 --> 2626.604877 | Lr --> 0.000397 | Seconds_per_step --> 8.840877 | 
[2024-03-22 17:13:58,044][Main][INFO] - [train] Step 164 out of 350000 | Loss --> 2.735424 | Grad_l2 --> 0.590355 | Weights_l2 --> 2626.609677 | Lr --> 0.000398 | Seconds_per_step --> 8.779223 | 
[2024-03-22 17:14:15,682][Main][INFO] - [train] Step 166 out of 350000 | Loss --> 2.722591 | Grad_l2 --> 0.626324 | Weights_l2 --> 2626.614754 | Lr --> 0.000400 | Seconds_per_step --> 8.818978 | 
[2024-03-22 17:14:33,342][Main][INFO] - [train] Step 168 out of 350000 | Loss --> 2.785421 | Grad_l2 --> 0.624346 | Weights_l2 --> 2626.619856 | Lr --> 0.000401 | Seconds_per_step --> 8.829991 | 
[2024-03-22 17:14:51,051][Main][INFO] - [train] Step 170 out of 350000 | Loss --> 2.674329 | Grad_l2 --> 0.619174 | Weights_l2 --> 2626.624950 | Lr --> 0.000402 | Seconds_per_step --> 8.854204 | 
[2024-03-22 17:15:08,720][Main][INFO] - [train] Step 172 out of 350000 | Loss --> 2.735190 | Grad_l2 --> 0.638500 | Weights_l2 --> 2626.630136 | Lr --> 0.000403 | Seconds_per_step --> 8.834229 | 
[2024-03-22 17:15:26,411][Main][INFO] - [train] Step 174 out of 350000 | Loss --> 2.605388 | Grad_l2 --> 0.630264 | Weights_l2 --> 2626.635329 | Lr --> 0.000404 | Seconds_per_step --> 8.845540 | 
[2024-03-22 17:15:44,035][Main][INFO] - [train] Step 176 out of 350000 | Loss --> 2.596687 | Grad_l2 --> 0.636946 | Weights_l2 --> 2626.640494 | Lr --> 0.000406 | Seconds_per_step --> 8.811581 | 
[2024-03-22 17:16:01,813][Main][INFO] - [train] Step 178 out of 350000 | Loss --> 2.667861 | Grad_l2 --> 0.589303 | Weights_l2 --> 2626.645571 | Lr --> 0.000407 | Seconds_per_step --> 8.888805 | 
[2024-03-22 17:16:19,536][Main][INFO] - [train] Step 180 out of 350000 | Loss --> 2.675738 | Grad_l2 --> 0.587503 | Weights_l2 --> 2626.650690 | Lr --> 0.000408 | Seconds_per_step --> 8.861583 | 
[2024-03-22 17:16:37,282][Main][INFO] - [train] Step 182 out of 350000 | Loss --> 2.616343 | Grad_l2 --> 0.582444 | Weights_l2 --> 2626.655796 | Lr --> 0.000409 | Seconds_per_step --> 8.871375 | 
[2024-03-22 17:16:55,101][Main][INFO] - [train] Step 184 out of 350000 | Loss --> 2.712729 | Grad_l2 --> 0.580270 | Weights_l2 --> 2626.661144 | Lr --> 0.000410 | Seconds_per_step --> 8.908936 | 
[2024-03-22 17:17:12,897][Main][INFO] - [train] Step 186 out of 350000 | Loss --> 2.575093 | Grad_l2 --> 0.585244 | Weights_l2 --> 2626.666500 | Lr --> 0.000412 | Seconds_per_step --> 8.897995 | 
[2024-03-22 17:17:30,700][Main][INFO] - [train] Step 188 out of 350000 | Loss --> 2.633526 | Grad_l2 --> 0.698087 | Weights_l2 --> 2626.671829 | Lr --> 0.000413 | Seconds_per_step --> 8.901275 | 
[2024-03-22 17:17:48,505][Main][INFO] - [train] Step 190 out of 350000 | Loss --> 2.587499 | Grad_l2 --> 0.654732 | Weights_l2 --> 2626.677304 | Lr --> 0.000414 | Seconds_per_step --> 8.902313 | 
[2024-03-22 17:18:06,117][Main][INFO] - [train] Step 192 out of 350000 | Loss --> 2.650015 | Grad_l2 --> 0.605925 | Weights_l2 --> 2626.682620 | Lr --> 0.000415 | Seconds_per_step --> 8.806099 | 
